"station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
984,"9",6,"Monday",1,1,246.083333333333,9.46474358974359,NA,8,14,26,17.4,6.3
984,"11",8,"Monday",0,0,32.9333333333333,16.4666666666667,7.44,0,2,2,10.5,0.2
984,"11",15,"Monday",0,0,29.7333333333333,14.8666666666667,6.96,1,1,2,2.7,5.3
985,"6",19,"Saturday",1,0,242,12.7368421052632,NA,3,13,19,20.7,1.9
985,"7",10,"Saturday",0,0,50.15,10.03,13.7725,0,4,5,19,0
985,"7",18,"Sunday",1,0,306.683333333333,15.3341666666667,NA,2,11,20,21.8,0
985,"9",2,"Thursday",1,0,368.366666666667,11.5114583333333,NA,8,19,32,15.6,0
985,"10",5,"Tuesday",0,0,66.0166666666667,13.2033333333333,16.1525,2,2,5,13.1,0
985,"11",9,"Tuesday",1,0,125.633333333333,8.97380952380952,NA,3,8,14,10.2,0
986,"6",12,"Saturday",0,0,16.1833333333333,8.09166666666667,4.9275,1,1,2,19.3,0
986,"6",15,"Tuesday",0,0,10.8666666666667,10.8666666666667,2.88,1,0,1,17.9,0
986,"6",15,"Tuesday",1,0,256.25,12.202380952381,NA,3,13,21,17.9,0
986,"6",22,"Tuesday",0,0,11.2333333333333,11.2333333333333,2.935,0,0,1,15.5,0.2
986,"6",26,"Saturday",1,0,219.683333333333,10.4611111111111,NA,6,10,21,21.4,20.8
986,"6",30,"Wednesday",0,0,75.4166666666667,15.0833333333333,17.5625,3,2,5,23.4,31.7
986,"6",30,"Wednesday",1,0,367.25,15.9673913043478,NA,3,15,23,23.4,31.7
986,"7",23,"Friday",1,0,244.333333333333,9.77333333333333,NA,4,15,25,21,0
986,"8",1,"Sunday",1,0,308.9,9.96451612903226,NA,7,21,31,16.9,0
986,"10",17,"Sunday",1,0,288.883333333333,9.31881720430107,NA,5,25,31,11.1,0.2
986,"10",22,"Friday",0,0,14.2833333333333,14.2833333333333,3.3925,0,1,1,8.7,13.8
986,"10",23,"Saturday",0,0,96.1166666666667,16.0194444444444,21.9175,0,6,6,4.9,0
986,"11",14,"Sunday",1,0,138.283333333333,11.5236111111111,NA,3,8,12,4.1,3
987,"6",19,"Saturday",1,0,1208.16666666667,17.5096618357488,NA,4,49,69,20.7,1.9
987,"7",5,"Monday",0,0,277.266666666667,19.8047619047619,59.09,0,14,14,20.2,0
987,"7",8,"Thursday",1,0,84.1833333333333,10.5229166666667,NA,2,6,8,17.2,16.1
987,"7",10,"Saturday",0,0,721.533333333333,21.221568627451,150.73,2,30,34,19,0
987,"7",15,"Thursday",1,0,657.05,14.6011111111111,NA,3,33,45,25.3,3.2
987,"7",31,"Saturday",0,0,851.2,25.7939393939394,168.93,0,33,33,17.9,0
987,"8",7,"Saturday",0,0,446.783333333333,19.4253623188406,95.7675,3,14,23,23.6,0.8
987,"11",9,"Tuesday",1,0,111.666666666667,12.4074074074074,NA,2,7,9,10.2,0
987,"11",15,"Monday",1,0,82.15,13.6916666666667,NA,3,2,6,2.7,5.3
988,"7",1,"Thursday",1,1,152.05,13.8227272727273,NA,4,5,11,20.6,0
988,"7",6,"Tuesday",1,0,275.183333333333,18.3455555555556,NA,4,10,15,23.1,1.2
988,"7",15,"Thursday",1,0,173.233333333333,10.8270833333333,NA,5,11,16,25.3,3.2
988,"7",19,"Monday",1,0,103.916666666667,10.3916666666667,NA,5,2,10,23.3,0
988,"8",9,"Monday",1,0,181.866666666667,13.9897435897436,NA,1,11,13,25.2,0.2
988,"8",10,"Tuesday",1,0,68.2833333333333,8.53541666666667,NA,5,2,8,26.5,10.4
988,"9",15,"Wednesday",0,0,58.6666666666667,19.5555555555556,12.55,1,0,3,17.6,11.1
990,"5",30,"Sunday",0,0,18.9166666666667,9.45833333333333,5.3375,0,2,2,13.6,0.9
992,"6",8,"Tuesday",0,0,21.2833333333333,7.09444444444444,6.9425,2,1,3,26.3,0
992,"6",8,"Tuesday",1,0,365.533333333333,15.8927536231884,NA,4,17,23,26.3,0
992,"6",9,"Wednesday",1,0,416.016666666667,14.3454022988506,NA,4,23,29,24.1,0
992,"6",17,"Thursday",1,0,412.483333333333,16.4993333333333,NA,2,18,25,18.2,0
992,"7",15,"Thursday",1,0,461.116666666667,15.3705555555556,NA,6,21,30,25.3,3.2
992,"7",22,"Thursday",0,0,163.283333333333,23.3261904761905,33.2425,1,4,7,19.6,0
992,"7",23,"Friday",1,0,323.366666666667,14.6984848484848,NA,3,11,22,21,0
992,"10",1,"Friday",0,0,22.8833333333333,22.8833333333333,4.6825,0,0,1,12.5,0
992,"10",8,"Friday",0,0,138.933333333333,23.1555555555556,28.34,0,5,6,15.4,0
992,"10",21,"Thursday",1,0,122.333333333333,8.73809523809524,NA,2,12,14,11.7,5.8
992,"11",8,"Monday",0,0,22.9833333333333,11.4916666666667,5.9475,1,1,2,10.5,0.2
992,"11",14,"Sunday",1,0,141.483333333333,14.1483333333333,NA,2,7,10,4.1,3
993,"5",31,"Monday",0,0,92.0833333333333,18.4166666666667,20.0625,2,3,5,15.7,0
993,"6",16,"Wednesday",1,0,194.733333333333,27.8190476190476,NA,0,5,7,15.2,0
993,"6",22,"Tuesday",1,0,45,7.5,NA,2,3,6,15.5,0.2
993,"7",20,"Tuesday",1,0,37.6666666666667,12.5555555555556,NA,2,1,3,21.2,9.6
993,"8",7,"Saturday",0,0,7.46666666666667,7.46666666666667,2.37,0,1,1,23.6,0.8
993,"8",11,"Wednesday",1,0,78.8666666666667,13.1444444444444,NA,1,4,6,27,5
993,"8",22,"Sunday",0,0,120.533333333333,30.1333333333333,23.08,4,0,4,28.2,0
993,"8",22,"Sunday",1,0,108.75,27.1875,NA,2,1,4,28.2,0
993,"10",3,"Sunday",0,0,40.75,13.5833333333333,9.8625,2,1,3,13,0.7
993,"10",18,"Monday",0,0,29.3166666666667,9.77222222222222,8.1475,0,2,3,9.7,0.7
993,"10",31,"Sunday",0,0,4.58333333333333,4.58333333333333,1.9375,1,0,1,9.6,37
993,"11",8,"Monday",0,0,12.95,6.475,4.4425,1,1,2,10.5,0.2
994,"5",29,"Saturday",0,0,38.6,9.65,10.79,2,1,4,11.4,0
994,"6",9,"Wednesday",1,0,304.816666666667,12.7006944444444,NA,5,10,24,24.1,0
994,"7",12,"Monday",0,0,71.8666666666667,23.9555555555556,14.53,1,2,3,23.1,0
994,"8",1,"Sunday",1,0,333.416666666667,14.4963768115942,NA,7,12,23,16.9,0
994,"9",14,"Tuesday",1,0,411.283333333333,15.2327160493827,NA,14,12,27,16.7,0
994,"9",18,"Saturday",0,0,81.4333333333333,13.5722222222222,19.715,2,2,6,18.7,0
994,"10",5,"Tuesday",1,0,386.25,14.8557692307692,NA,9,16,26,13.1,0
994,"10",8,"Friday",0,0,57.6166666666667,9.60277777777778,16.1425,1,1,6,15.4,0
994,"10",8,"Friday",1,0,268.25,12.7738095238095,NA,11,6,21,15.4,0
994,"10",9,"Saturday",1,0,188.85,15.7375,NA,4,6,12,16,0
994,"10",27,"Wednesday",1,0,171.183333333333,14.2652777777778,NA,3,6,12,9.6,0
996,"6",27,"Sunday",1,0,197.933333333333,16.4944444444444,NA,3,6,12,26.9,0
996,"7",3,"Saturday",0,0,18.8833333333333,9.44166666666667,5.3325,0,1,2,16.5,0
996,"8",4,"Wednesday",1,0,105.533333333333,9.59393939393939,NA,3,8,11,21.1,0.2
996,"8",5,"Thursday",1,0,150.466666666667,13.6787878787879,NA,3,7,11,22.1,0
996,"8",21,"Saturday",0,0,95.7,15.95,21.855,0,3,6,27.5,0
996,"8",23,"Monday",0,0,17.3333333333333,17.3333333333333,3.85,0,1,1,26.7,0
996,"10",5,"Tuesday",0,0,80.2166666666667,26.7388888888889,15.7825,0,3,3,13.1,0
996,"10",8,"Friday",1,0,246.783333333333,13.7101851851852,NA,3,9,18,15.4,0
996,"10",28,"Thursday",1,0,91.1166666666667,13.0166666666667,NA,1,6,7,7.9,0
996,"11",14,"Sunday",1,0,201.716666666667,18.3378787878788,NA,2,6,11,4.1,3
997,"8",9,"Monday",0,0,55.6666666666667,27.8333333333333,10.85,0,2,2,25.2,0.2
997,"9",12,"Sunday",0,0,110.266666666667,22.0533333333333,22.79,3,2,5,19.1,0
997,"9",30,"Thursday",1,0,170.833333333333,21.3541666666667,NA,2,5,8,11.3,0
997,"10",19,"Tuesday",1,0,75.0333333333333,10.7190476190476,NA,4,3,7,8.8,0
997,"10",30,"Saturday",1,0,70.15,14.03,NA,0,4,5,8.2,11.6
998,"6",23,"Wednesday",1,0,206.566666666667,11.4759259259259,NA,3,11,18,14.5,0
998,"7",8,"Thursday",1,0,57.3333333333333,7.16666666666667,NA,2,4,8,17.2,16.1
998,"7",14,"Wednesday",0,0,10.6,10.6,2.84,0,1,1,24.2,0
998,"7",22,"Thursday",0,0,90.9166666666667,12.9880952380952,22.3875,0,3,7,19.6,0
998,"7",25,"Sunday",1,0,150.666666666667,11.5897435897436,NA,3,8,13,22.8,13.9
998,"8",6,"Friday",0,0,76.3666666666667,15.2733333333333,17.705,0,2,5,25.1,0.2
998,"8",14,"Saturday",0,0,131.55,16.44375,29.7325,0,4,8,20.9,0.2
998,"8",22,"Sunday",1,0,361.366666666667,25.8119047619048,NA,2,9,14,28.2,0
998,"8",25,"Wednesday",0,0,122.183333333333,17.4547619047619,27.0775,0,2,7,26.6,0
998,"8",30,"Monday",0,0,71.9166666666667,7.99074074074074,22.0375,0,7,9,24.8,5.3
998,"9",7,"Tuesday",1,0,275.783333333333,16.2225490196078,NA,3,14,17,17.9,0
998,"9",9,"Thursday",0,0,47.1166666666667,9.42333333333333,13.3175,0,5,5,19.5,1.6
998,"9",23,"Thursday",1,0,320.75,17.8194444444444,NA,2,14,18,24.7,6.3
998,"11",5,"Friday",0,0,160.316666666667,32.0633333333333,30.2975,0,5,5,3.5,0
999,"6",12,"Saturday",1,0,279.233333333333,34.9041666666667,NA,0,8,8,19.3,0
999,"6",23,"Wednesday",0,0,20.7666666666667,20.7666666666667,4.365,0,1,1,14.5,0
999,"6",25,"Friday",1,0,29.8,14.9,NA,0,1,2,22.2,0
999,"6",27,"Sunday",1,0,58.7666666666667,58.7666666666667,NA,0,1,1,26.9,0
999,"7",4,"Sunday",1,0,195.133333333333,39.0266666666667,NA,0,4,5,18.4,0
999,"7",16,"Friday",0,0,43.0333333333333,43.0333333333333,7.705,0,0,1,22,0
999,"7",23,"Friday",1,0,53.1,26.55,NA,0,1,2,21,0
999,"8",3,"Tuesday",1,0,46.35,46.35,NA,1,0,1,21.5,0.2
999,"8",11,"Wednesday",1,0,290.75,32.3055555555556,NA,5,4,9,27,5
999,"8",14,"Saturday",1,0,26.7,13.35,NA,0,2,2,20.9,0.2
999,"9",2,"Thursday",1,0,34.75,34.75,NA,0,1,1,15.6,0
999,"10",30,"Saturday",1,0,125.516666666667,41.8388888888889,NA,0,3,3,8.2,11.6
1000,"8",5,"Thursday",1,0,180.25,25.75,NA,1,4,7,22.1,0
1000,"9",9,"Thursday",1,0,247.083333333333,20.5902777777778,NA,2,3,12,19.5,1.6
1000,"9",23,"Thursday",1,0,118.716666666667,16.9595238095238,NA,4,3,7,24.7,6.3
1000,"10",6,"Wednesday",0,0,27.6666666666667,9.22222222222222,7.9,0,3,3,14.3,0
1000,"10",9,"Saturday",0,0,31.1666666666667,15.5833333333333,7.175,0,1,2,16,0
1000,"11",9,"Tuesday",1,0,44.6666666666667,22.3333333333333,NA,0,2,2,10.2,0
1002,"6",21,"Monday",1,0,197.616666666667,15.2012820512821,NA,0,9,13,24.1,2.9
1002,"6",25,"Friday",0,0,145.283333333333,16.1425925925926,33.0425,3,3,9,22.2,0
1002,"7",2,"Friday",0,0,77.0166666666667,19.2541666666667,16.5525,2,0,4,17.6,0
1002,"7",9,"Friday",1,0,312.766666666667,16.4614035087719,NA,2,11,19,18.1,0
1002,"7",11,"Sunday",1,0,373.35,17.7785714285714,NA,4,9,21,21,0
1002,"7",13,"Tuesday",1,0,150.083333333333,10.0055555555556,NA,4,11,15,23.2,5.8
1002,"7",23,"Friday",0,0,177.633333333333,17.7633333333333,39.145,1,4,10,21,0
1002,"7",29,"Thursday",1,0,226.283333333333,11.3141666666667,NA,1,12,20,17.7,0.7
1002,"9",3,"Friday",1,0,381.333333333333,16.5797101449275,NA,8,11,23,18,0
1002,"9",10,"Friday",1,0,360.533333333333,15.6753623188406,NA,6,12,23,17.1,0.3
1002,"9",27,"Monday",0,0,55.7166666666667,27.8583333333333,10.8575,1,1,2,13.6,3.1
1002,"10",18,"Monday",0,0,36.9166666666667,18.4583333333333,8.0375,2,0,2,9.7,0.7
1003,"6",2,"Wednesday",1,0,129.85,21.6416666666667,NA,0,3,6,20.9,0
1003,"6",16,"Wednesday",1,0,103.933333333333,20.7866666666667,NA,3,2,5,15.2,0
1003,"7",14,"Wednesday",1,0,339.95,22.6633333333333,NA,5,9,15,24.2,0
1003,"7",23,"Friday",1,0,509.366666666667,22.1463768115942,NA,5,13,23,21,0
1003,"9",15,"Wednesday",1,0,334.033333333333,15.1833333333333,NA,6,13,22,17.6,11.1
1003,"9",22,"Wednesday",0,0,23.8166666666667,11.9083333333333,6.0725,1,0,2,20.8,0.2
1003,"10",20,"Wednesday",1,0,305.583333333333,16.0833333333333,NA,8,8,19,11.8,0
1003,"11",6,"Saturday",1,0,137.733333333333,17.2166666666667,NA,1,3,8,5.5,0
1004,"7",5,"Monday",0,0,37.2166666666667,18.6083333333333,8.0825,0,2,2,20.2,0
1004,"8",3,"Tuesday",1,0,124.15,17.7357142857143,NA,0,6,7,21.5,0.2
1004,"8",10,"Tuesday",0,0,21.25,10.625,5.6875,0,2,2,26.5,10.4
1004,"8",15,"Sunday",1,0,200.65,20.065,NA,3,5,10,18.2,0
1004,"8",18,"Wednesday",1,0,243.483333333333,24.3483333333333,NA,1,8,10,25.4,0
1004,"8",19,"Thursday",0,0,48.4166666666667,24.2083333333333,9.7625,0,2,2,23.7,0.5
1004,"8",25,"Wednesday",0,0,100.35,16.725,22.5525,1,4,6,26.6,0
1004,"8",25,"Wednesday",1,0,263.25,21.9375,NA,1,7,12,26.6,0
1004,"9",4,"Saturday",0,0,122.666666666667,20.4444444444444,25.9,0,4,6,19,0
1004,"9",15,"Wednesday",0,0,18.1333333333333,9.06666666666667,5.22,0,2,2,17.6,11.1
1004,"9",29,"Wednesday",1,0,95.95,15.9916666666667,NA,2,4,6,11.2,0
1004,"10",1,"Friday",1,0,61.35,20.45,NA,1,2,3,12.5,0
1004,"10",7,"Thursday",0,0,22.8,11.4,5.92,0,2,2,14.4,0
1004,"10",24,"Sunday",1,0,52.1833333333333,13.0458333333333,NA,2,1,4,7.3,0
1004,"10",27,"Wednesday",1,0,55,13.75,NA,0,2,4,9.6,0
1004,"11",3,"Wednesday",0,0,7.83333333333333,7.83333333333333,2.425,0,1,1,2.2,0
1004,"11",11,"Thursday",0,0,14.9833333333333,7.49166666666667,4.7475,1,1,2,3.9,0
1005,"6",5,"Saturday",1,0,609.216666666667,11.7157051282051,NA,11,30,52,22.4,14.2
1005,"6",14,"Monday",0,0,8.58333333333333,8.58333333333333,2.5375,1,0,1,20.6,7.8
1005,"6",21,"Monday",1,0,467.2,11.68,NA,6,30,40,24.1,2.9
1005,"7",6,"Tuesday",1,0,552.85,12.5647727272727,NA,16,20,44,23.1,1.2
1005,"7",13,"Tuesday",0,0,31.3833333333333,15.6916666666667,7.2075,0,2,2,23.2,5.8
1005,"7",18,"Sunday",0,0,48.55,9.71,13.5325,1,1,5,21.8,0
1005,"7",27,"Tuesday",0,0,95.8,10.6444444444444,25.62,1,5,9,19,1.4
1005,"8",10,"Tuesday",1,0,501.633333333333,10.6730496453901,NA,14,26,47,26.5,10.4
1006,"6",7,"Monday",0,0,14.4833333333333,14.4833333333333,3.4225,0,1,1,27.6,0
1006,"6",28,"Monday",1,0,191.016666666667,14.6935897435897,NA,2,8,13,27,2.3
1006,"6",29,"Tuesday",0,0,25.4833333333333,25.4833333333333,5.0725,0,1,1,25.6,0
1006,"7",16,"Friday",1,0,172.583333333333,13.275641025641,NA,1,12,13,22,0
1006,"7",20,"Tuesday",1,0,237.633333333333,19.8027777777778,NA,1,9,12,21.2,9.6
1006,"8",1,"Sunday",0,0,179.583333333333,29.9305555555556,34.4375,0,6,6,16.9,0
1006,"8",4,"Wednesday",0,0,13.05,6.525,4.4575,0,2,2,21.1,0.2
1006,"8",28,"Saturday",0,0,55.85,9.30833333333333,15.8775,0,2,6,18.9,0
1006,"10",1,"Friday",0,0,84.7,21.175,17.705,0,4,4,12.5,0
1006,"10",20,"Wednesday",0,0,17.25,8.625,5.0875,0,1,2,11.8,0
1006,"10",22,"Friday",1,0,81.15,11.5928571428571,NA,1,5,7,8.7,13.8
1006,"10",28,"Thursday",0,0,144.7,18.0875,31.705,3,5,8,7.9,0
1006,"11",8,"Monday",1,0,256.8,18.3428571428571,NA,3,10,14,10.5,0.2
1006,"11",10,"Wednesday",0,0,62.95,12.59,15.6925,3,2,5,6,0
1007,"7",2,"Friday",0,0,395.666666666667,17.2028985507246,88.1,0,12,23,17.6,0
1007,"7",9,"Friday",1,0,541.35,11.7684782608696,NA,12,31,46,18.1,0
1007,"7",11,"Sunday",1,0,400.666666666667,12.1414141414141,NA,5,23,33,21,0
1007,"7",15,"Thursday",1,0,1005.75,14.3678571428571,NA,7,44,70,25.3,3.2
1007,"8",4,"Wednesday",1,0,690.833333333333,13.2852564102564,NA,7,33,52,21.1,0.2
1007,"9",15,"Wednesday",1,0,898.4,12.6535211267606,NA,3,46,71,17.6,11.1
1007,"9",25,"Saturday",1,0,420.583333333333,12.3700980392157,NA,6,21,34,16.7,0
1007,"11",10,"Wednesday",1,0,372.733333333333,14.3358974358974,NA,2,22,26,6,0
1008,"6",28,"Monday",0,0,73.6166666666667,18.4041666666667,16.0425,2,2,4,27,2.3
1008,"7",17,"Saturday",0,0,274.95,34.36875,51.2425,0,3,8,21.7,0
1008,"8",19,"Thursday",0,0,135.266666666667,15.0296296296296,31.54,1,1,9,23.7,0.5
1008,"8",20,"Friday",1,0,228.316666666667,10.8722222222222,NA,9,7,21,25.9,0
1008,"9",2,"Thursday",1,0,343.333333333333,13.7333333333333,NA,7,16,25,15.6,0
1008,"9",3,"Friday",0,0,88.45,17.69,19.5175,1,1,5,18,0
1008,"9",18,"Saturday",1,0,637.466666666667,14.4878787878788,NA,7,29,44,18.7,0
1008,"9",27,"Monday",0,0,10.3166666666667,10.3166666666667,2.7975,0,0,1,13.6,3.1
1008,"9",28,"Tuesday",1,0,422.916666666667,12.8156565656566,NA,9,16,33,10.5,0.2
1008,"10",12,"Tuesday",0,0,43.5666666666667,14.5222222222222,10.285,1,2,3,18.5,0
1008,"10",26,"Tuesday",1,0,190.383333333333,10.0201754385965,NA,10,7,19,9.6,6.4
1009,"6",7,"Monday",0,0,148.45,12.3708333333333,37.2675,2,6,12,27.6,0
1009,"6",22,"Tuesday",1,0,744.166666666667,10.9436274509804,NA,12,42,68,15.5,0.2
1009,"8",16,"Monday",1,0,1242.21666666667,11.6095015576324,NA,22,65,107,19.5,0
1009,"8",25,"Wednesday",1,0,1044.6,9.32678571428571,NA,26,60,112,26.6,0
1009,"9",3,"Friday",0,0,285.616666666667,10.5783950617284,76.5925,6,7,27,18,0
1009,"9",10,"Friday",1,0,1358.41666666667,9.56631455399061,NA,38,79,142,17.1,0.3
1009,"9",23,"Thursday",0,0,292.966666666667,15.419298245614,67.695,6,8,19,24.7,6.3
1009,"9",28,"Tuesday",0,0,131.4,21.9,27.21,0,4,6,10.5,0.2
1009,"10",3,"Sunday",0,0,151.45,11.65,38.9675,0,8,13,13,0.7
1009,"10",5,"Tuesday",0,0,241.183333333333,12.0591666666667,61.1775,4,14,20,13.1,0
1009,"10",20,"Wednesday",0,0,199,15.3076923076923,46.1,6,6,13,11.8,0
1009,"10",26,"Tuesday",1,0,436.116666666667,8.55130718954248,NA,11,28,51,9.6,6.4
1010,"6",4,"Friday",0,0,204.166666666667,22.6851851851852,41.875,2,5,9,22,0
1010,"6",25,"Friday",1,0,586.75,14.3109756097561,NA,16,16,41,22.2,0
1010,"7",4,"Sunday",1,0,485.366666666667,13.867619047619,NA,4,26,35,18.4,0
1010,"7",25,"Sunday",1,0,345.183333333333,13.8073333333333,NA,3,14,25,22.8,13.9
1010,"7",30,"Friday",1,0,277.516666666667,11.1006666666667,NA,2,21,25,16.5,0
1010,"8",6,"Friday",0,0,49.5166666666667,12.3791666666667,12.4275,1,2,4,25.1,0.2
1010,"8",22,"Sunday",1,0,371.966666666667,12.3988888888889,NA,4,19,30,28.2,0
1010,"8",29,"Sunday",1,0,205.316666666667,12.0774509803922,NA,5,9,17,19.3,6.5
1010,"9",2,"Thursday",1,0,422.183333333333,11.1100877192982,NA,6,25,38,15.6,0
1010,"9",13,"Monday",0,0,286.316666666667,20.4511904761905,60.4475,0,9,14,17.3,0.2
1010,"9",18,"Saturday",1,0,545.616666666667,15.1560185185185,NA,10,19,36,18.7,0
1010,"10",6,"Wednesday",0,0,211.316666666667,30.1880952380952,40.4475,0,6,7,14.3,0
1010,"10",18,"Monday",1,0,231.566666666667,8.57654320987654,NA,4,18,27,9.7,0.7
1011,"6",9,"Wednesday",1,0,163.05,32.61,NA,0,3,5,24.1,0
1011,"6",13,"Sunday",1,0,245.233333333333,27.2481481481482,NA,1,8,9,21.6,2.8
1011,"6",23,"Wednesday",0,0,25.05,25.05,5.0075,1,0,1,14.5,0
1011,"6",27,"Sunday",1,0,395.866666666667,26.3911111111111,NA,3,10,15,26.9,0
1011,"7",3,"Saturday",1,0,173.05,28.8416666666667,NA,0,4,6,16.5,0
1011,"7",6,"Tuesday",1,0,39.95,39.95,NA,0,1,1,23.1,1.2
1011,"8",5,"Thursday",1,0,186.683333333333,31.1138888888889,NA,2,4,6,22.1,0
1011,"8",30,"Monday",1,0,62.2,31.1,NA,0,2,2,24.8,5.3
1011,"9",11,"Saturday",0,0,100.1,33.3666666666667,18.765,0,3,3,18.4,0
1011,"9",12,"Sunday",0,0,268.116666666667,38.302380952381,48.9675,0,7,7,19.1,0
1011,"10",28,"Thursday",1,0,59.1833333333333,29.5916666666667,NA,1,1,2,7.9,0
1012,"6",29,"Tuesday",1,0,236.05,19.6708333333333,NA,3,6,12,25.6,0
1012,"7",26,"Monday",0,0,56.7666666666667,18.9222222222222,12.265,0,1,3,23.5,0
1012,"7",31,"Saturday",1,0,211.283333333333,15.0916666666667,NA,5,8,14,17.9,0
1012,"8",19,"Thursday",1,0,129.016666666667,9.92435897435897,NA,4,5,13,23.7,0.5
1012,"8",24,"Tuesday",0,0,24.3833333333333,24.3833333333333,4.9075,0,1,1,27.2,0
1012,"9",4,"Saturday",0,0,165.95,20.74375,34.8925,2,2,8,19,0
1012,"9",8,"Wednesday",1,0,100.35,12.54375,NA,2,4,8,18.6,1
1012,"9",9,"Thursday",1,0,285.283333333333,19.0188888888889,NA,8,5,15,19.5,1.6
1012,"9",15,"Wednesday",1,0,101.383333333333,12.6729166666667,NA,2,2,8,17.6,11.1
1012,"9",19,"Sunday",1,0,42.15,8.43,NA,3,1,5,15.4,0
1012,"9",24,"Friday",1,0,139.933333333333,10.7641025641026,NA,1,7,13,18.3,26.5
1012,"10",4,"Monday",0,0,48.8,16.2666666666667,11.07,1,0,3,12.2,0
1012,"10",7,"Thursday",1,0,182.616666666667,16.6015151515152,NA,4,7,11,14.4,0
1012,"11",1,"Monday",0,0,8.25,8.25,2.4875,0,1,1,8,0
1012,"11",4,"Thursday",0,0,13.4,6.7,4.51,0,1,2,1.3,0.2
1012,"11",11,"Thursday",1,0,38.1166666666667,7.62333333333333,NA,3,1,5,3.9,0
1013,"6",10,"Thursday",0,0,43.1666666666667,10.7916666666667,11.475,2,2,4,18.5,0
1013,"6",14,"Monday",1,0,63.6833333333333,10.6138888888889,NA,1,5,6,20.6,7.8
1013,"6",23,"Wednesday",1,0,67.3833333333333,13.4766666666667,NA,1,3,5,14.5,0
1013,"7",7,"Wednesday",0,0,12.7666666666667,12.7666666666667,3.165,0,0,1,16.4,0
1013,"7",18,"Sunday",1,0,178.866666666667,16.2606060606061,NA,1,8,11,21.8,0
1013,"7",28,"Wednesday",1,0,243.45,17.3892857142857,NA,7,4,14,19.2,0
1013,"9",11,"Saturday",1,0,132.066666666667,13.2066666666667,NA,4,5,10,18.4,0
1013,"9",19,"Sunday",1,0,124.216666666667,13.8018518518519,NA,1,5,9,15.4,0
1013,"9",29,"Wednesday",1,0,150.8,21.5428571428571,NA,3,3,7,11.2,0
1013,"10",17,"Sunday",0,0,14.45,7.225,4.6675,0,2,2,11.1,0.2
1013,"10",19,"Tuesday",0,0,10.3666666666667,10.3666666666667,2.805,0,0,1,8.8,0
1013,"10",20,"Wednesday",1,0,82.55,13.7583333333333,NA,1,2,6,11.8,0
1015,"6",8,"Tuesday",1,0,452.083333333333,16.7438271604938,NA,0,21,27,26.3,0
1015,"6",19,"Saturday",0,0,266.466666666667,14.8037037037037,62.47,0,18,18,20.7,1.9
1015,"6",20,"Sunday",0,0,212.933333333333,19.3575757575758,45.69,0,8,11,21.8,0
1015,"6",25,"Friday",0,0,935.85,19.9117021276596,199.1275,1,17,47,22.2,0
1015,"7",5,"Monday",0,0,468.383333333333,23.4191666666667,95.2575,1,13,20,20.2,0
1015,"7",10,"Saturday",1,0,1009.41666666667,14.2171361502347,NA,10,42,71,19,0
1015,"7",18,"Sunday",1,0,884,13,NA,4,51,68,21.8,0
1015,"7",28,"Wednesday",0,0,266.133333333333,12.0969696969697,67.42,4,17,22,19.2,0
1015,"8",7,"Saturday",1,0,1054.13333333333,14.0551111111111,NA,10,58,75,23.6,0.8
1015,"8",12,"Thursday",1,0,1124.58333333333,12.7793560606061,NA,6,67,88,26.9,0
1015,"8",17,"Tuesday",0,0,250.183333333333,13.8990740740741,60.0275,1,8,18,21.2,0
1015,"8",27,"Friday",1,0,1370.78333333333,13.4390522875817,NA,13,76,102,21.2,0
1015,"9",4,"Saturday",1,0,1222.85,14.3864705882353,NA,3,69,85,19,0
1015,"9",27,"Monday",1,0,758.6,11.853125,NA,9,47,64,13.6,3.1
1015,"10",15,"Friday",0,0,42.1666666666667,14.0555555555556,10.075,2,1,3,18.4,0
1016,"6",14,"Monday",1,0,173.966666666667,19.3296296296296,NA,4,5,9,20.6,7.8
1016,"7",4,"Sunday",0,0,83.7166666666667,27.9055555555556,16.3075,0,1,3,18.4,0
1016,"7",18,"Sunday",1,0,141,12.8181818181818,NA,0,6,11,21.8,0
1016,"8",7,"Saturday",1,0,238.066666666667,12.5298245614035,NA,3,8,19,23.6,0.8
1016,"8",12,"Thursday",1,0,127.5,15.9375,NA,3,5,8,26.9,0
1016,"8",19,"Thursday",0,0,100.383333333333,25.0958333333333,20.0575,1,3,4,23.7,0.5
1016,"9",6,"Monday",1,1,147.766666666667,16.4185185185185,NA,3,2,9,17.4,6.3
1016,"9",21,"Tuesday",1,0,245.516666666667,15.3447916666667,NA,4,11,16,20.2,0
1016,"10",3,"Sunday",0,0,139.833333333333,23.3055555555556,28.475,0,5,6,13,0.7
1016,"10",9,"Saturday",1,0,128.316666666667,16.0395833333333,NA,0,5,8,16,0
1016,"10",17,"Sunday",1,0,248.666666666667,19.1282051282051,NA,2,9,13,11.1,0.2
1017,"7",9,"Friday",1,0,187.166666666667,31.1944444444444,NA,3,3,6,18.1,0
1017,"8",9,"Monday",1,0,114.016666666667,16.2880952380952,NA,2,3,7,25.2,0.2
1017,"9",10,"Friday",1,0,107.45,17.9083333333333,NA,2,4,6,17.1,0.3
1017,"9",25,"Saturday",0,0,45.7666666666667,45.7666666666667,8.115,0,1,1,16.7,0
